,name,ra,dec,amaj,amin,phi
3190,4FGL J2025.6-0735 ,306.422,-7.5945,0.0121,0.0118,59.31
3191,4FGL J2026.1+7645 ,306.5382,76.7589,0.0389,0.0346,-78.23
3192,4FGL J2026.3+1431 ,306.5988,14.5225,0.0553,0.0542,3.87
3193,4FGL J2026.6+3449 ,306.6528,34.8291,0.0502,0.0432,-18.04
3194,4FGL J2027.0+2811 ,306.7664,28.1899,0.0511,0.0466,71.48
3195,4FGL J2027.0+3343 ,306.7703,33.7222,0.0518,0.0466,49.64
3196,4FGL J2028.3+3331 ,307.0848,33.5315,0.0178,0.0174,8.37
3197,4FGL J2029.5+4925 ,307.375,49.4221,0.0388,0.0337,29.71
3198,4FGL J2030.0+3641 ,307.5086,36.6872,0.0208,0.0199,14.23
3199,4FGL J2030.2-0620 ,307.5641,-6.3432,0.0442,0.0423,-82.75
3200,4FGL J2030.3-5038 ,307.5901,-50.6344,0.0437,0.0403,80.26
3201,4FGL J2030.4-0502 ,307.624,-5.0491,0.0642,0.0492,-13.38
3202,4FGL J2030.5-1439 ,307.6313,-14.6605,0.0412,0.0373,-23.61
3203,4FGL J2030.5+2235 ,307.6351,22.5945,0.0398,0.0376,-62.13
3204,4FGL J2030.8-6959 ,307.7045,-69.9927,0.0744,0.0725,-70.27
3205,4FGL J2030.9+4416 ,307.7256,44.2669,0.0244,0.0236,-85.97
3206,4FGL J2030.9-1621 ,307.7358,-16.3649,0.0519,0.0451,-66.44
3207,4FGL J2030.9+1935 ,307.7407,19.5988,0.025,0.0231,-17.47
3208,4FGL J2031.1-2615 ,307.7907,-26.2582,0.0582,0.0487,-77.23
3209,4FGL J2032.0+1219 ,308.004,12.3279,0.0537,0.0446,33.16
3210,4FGL J2032.2+4127 ,308.0631,41.459,0.0111,0.011,59.2
3211,4FGL J2033.7+6308 ,308.4271,63.1349,0.0421,0.0385,40.32
3212,4FGL J2034.6+1154 ,308.6504,11.9035,0.0433,0.0398,-25.67
3213,4FGL J2034.8-4200 ,308.7079,-42.0008,0.029,0.0269,-73.44
3214,4FGL J2034.9-0450 ,308.7473,-4.8451,0.0705,0.0568,-54.82
3215,4FGL J2035.0+3632 ,308.7571,36.5371,0.0308,0.0292,57.0
3216,4FGL J2035.3+0557 ,308.8254,5.9655,0.0753,0.0713,71.59
3217,4FGL J2035.4+1056 ,308.8517,10.938,0.0151,0.015,88.69
3218,4FGL J2035.9+4901 ,308.9807,49.028,0.0308,0.026,85.65
3219,4FGL J2036.4+6553 ,309.1032,65.8834,0.0275,0.025,-50.38
3220,4FGL J2036.9-3329 ,309.2329,-33.4909,0.038,0.0306,-70.56
3221,4FGL J2038.4+4212 ,309.6248,42.2085,0.076,0.069,-14.33
3222,4FGL J2038.7+5117 ,309.6938,51.2851,0.049,0.0442,-20.26
3223,4FGL J2039.0-1046 ,309.7581,-10.7731,0.0172,0.017,-79.35
3224,4FGL J2039.4-3616 ,309.8557,-36.2714,0.066,0.0608,1.62
3225,4FGL J2039.5+5218 ,309.883,52.3126,0.0274,0.0251,15.03
3226,4FGL J2039.5-5617 ,309.8974,-56.2836,0.0219,0.0209,14.23
3227,4FGL J2040.0-5737 ,310.0132,-57.6183,0.0522,0.0506,-54.43
3228,4FGL J2040.1-4621 ,310.0412,-46.3652,0.0492,0.0432,47.24
3229,4FGL J2040.2-7115 ,310.0655,-71.2642,0.0223,0.021,-24.1
3230,4FGL J2040.5-1705 ,310.1364,-17.0901,0.0699,0.0587,80.63
3231,4FGL J2041.1-6138 ,310.287,-61.6358,0.0722,0.0586,-24.28
3232,4FGL J2041.1+4736 ,310.2956,47.6029,0.0319,0.0283,30.76
3233,4FGL J2041.8-7319 ,310.4607,-73.3254,0.0284,0.0261,81.12
3234,4FGL J2041.9-3735 ,310.4793,-37.5869,0.0444,0.0321,-46.89
3235,4FGL J2042.1+2427 ,310.5361,24.458,0.0293,0.0266,-70.84
3236,4FGL J2042.2+0245 ,310.5609,2.7581,0.0627,0.059,-60.71
3237,4FGL J2042.6+1629 ,310.6679,16.4944,0.0576,0.0442,-76.37
3238,4FGL J2042.7+1519 ,310.6957,15.3292,0.0448,0.0431,71.64
3239,4FGL J2043.3+1711 ,310.838,17.1861,0.0165,0.0161,-72.15
3240,4FGL J2043.7+2741 ,310.9331,27.6936,0.0444,0.0423,65.91
3241,4FGL J2043.7+0000 ,310.9354,0.0094,0.0608,0.0542,-80.61
3242,4FGL J2043.9-4802 ,310.9815,-48.0398,0.0404,0.0369,89.66
3243,4FGL J2045.1-2346 ,311.2814,-23.7785,0.0624,0.0493,-47.44
3244,4FGL J2045.9-6835 ,311.488,-68.5951,0.0508,0.0453,-87.21
3245,4FGL J2046.1-1626 ,311.549,-16.4431,0.0733,0.0654,61.71
3246,4FGL J2046.8-4258 ,311.7205,-42.9694,0.0781,0.0578,-49.11
3247,4FGL J2046.9-5409 ,311.7264,-54.1664,0.0622,0.0531,-18.19
3248,4FGL J2047.3+1051 ,311.8404,10.8606,0.0436,0.0382,-68.06
3249,4FGL J2048.6-6804 ,312.1624,-68.0728,0.0503,0.0388,76.86
3250,4FGL J2049.0+1647 ,312.2575,16.7897,0.0666,0.0558,-28.39
3251,4FGL J2049.9+1002 ,312.4782,10.0407,0.0479,0.0416,84.1
3252,4FGL J2050.0+0408 ,312.5181,4.1401,0.0312,0.0307,46.99
3253,4FGL J2050.4-2627 ,312.6104,-26.4659,0.0443,0.0371,0.35
3254,4FGL J2051.0-0826 ,312.7676,-8.4344,0.0495,0.0471,-71.59
3255,4FGL J2052.1+5539 ,313.0493,55.6611,0.0657,0.0614,16.4
3256,4FGL J2052.2-5533 ,313.0674,-55.5624,0.03,0.0273,7.83
3257,4FGL J2052.5+0810 ,313.1262,8.1742,0.0568,0.049,36.43
3258,4FGL J2052.7+1218 ,313.1937,12.3162,0.0641,0.0552,70.7
3259,4FGL J2053.8+2922 ,313.4539,29.3693,0.0238,0.0228,84.36
3260,4FGL J2054.0+7024 ,313.5095,70.4001,0.0704,0.0555,14.6
3261,4FGL J2054.2+6904 ,313.5671,69.0769,0.052,0.0466,63.87
3262,4FGL J2054.5+4731 ,313.6486,47.5223,0.0537,0.0463,40.9
3263,4FGL J2054.8+0015 ,313.7246,0.257,0.0444,0.0382,-68.91
3264,4FGL J2055.4-0020 ,313.8527,-0.3395,0.0489,0.0382,-38.04
3265,4FGL J2055.8+2540 ,313.9601,25.674,0.014,0.0137,-44.11
3266,4FGL J2056.2-4714 ,314.0715,-47.2369,0.0138,0.0136,81.65
3267,4FGL J2056.4+3142 ,314.1198,31.7019,0.0489,0.0475,87.1
3268,4FGL J2056.4-5922 ,314.1242,-59.3678,0.0772,0.0634,37.3
3269,4FGL J2056.7+4939 ,314.1913,49.6663,0.0176,0.0163,-74.46
3270,4FGL J2058.5-1833 ,314.6488,-18.5648,0.059,0.0491,65.04
3271,4FGL J2058.8-1442 ,314.7137,-14.7085,0.0472,0.0422,-53.11
3272,4FGL J2100.0+1445 ,315.0149,14.7645,0.0729,0.0701,15.55
3273,4FGL J2100.0-4356 ,315.0196,-43.9445,0.0797,0.0722,-5.96
3274,4FGL J2102.3+4702 ,315.5784,47.0422,0.0288,0.027,4.6
3275,4FGL J2103.2-2114 ,315.8167,-21.2419,0.0701,0.0627,-82.19
3276,4FGL J2103.7-1112 ,315.9353,-11.2113,0.0332,0.0309,-13.35
3277,4FGL J2103.8-6233 ,315.9547,-62.5563,0.0191,0.0177,-18.09
3278,4FGL J2104.0-3546 ,316.0096,-35.7678,0.0474,0.0441,83.99
3279,4FGL J2104.3-0212 ,316.0787,-2.2088,0.0369,0.0323,36.22
3280,4FGL J2104.4+2116 ,316.1226,21.2831,0.0358,0.0299,69.63
3281,4FGL J2104.7+0108 ,316.1774,1.1414,0.0739,0.0628,32.99
3282,4FGL J2105.9+7508 ,316.4812,75.1444,0.0429,0.0373,5.44
3283,4FGL J2107.5-1507 ,316.8924,-15.1324,0.0799,0.0665,-27.33
3284,4FGL J2108.0+3655 ,317.0034,36.9297,0.0325,0.0319,8.64
3285,4FGL J2108.0+5155 ,317.0167,51.9276,0.0832,0.0673,19.54
3286,4FGL J2108.7-0250 ,317.1788,-2.8449,0.0423,0.0391,-26.51
3287,4FGL J2108.9-6638 ,317.2438,-66.6414,0.0276,0.0247,43.81
3288,4FGL J2109.6+0440 ,317.4074,4.6785,0.0571,0.0546,66.71
3289,4FGL J2109.6+3954 ,317.414,39.9103,0.0313,0.0297,-89.02
3290,4FGL J2109.8-8618 ,317.4619,-86.3078,0.0382,0.0284,79.28
3291,4FGL J2110.3+0808 ,317.576,8.1498,0.0675,0.0594,-80.67
3292,4FGL J2110.3+0404 ,317.5944,4.0826,0.0636,0.0519,-85.2
3293,4FGL J2111.4+4606 ,317.863,46.1048,0.0175,0.0171,15.6
3294,4FGL J2112.5-3043 ,318.14,-30.7293,0.0178,0.0176,-1.66
3295,4FGL J2112.7+0819 ,318.1852,8.3195,0.0244,0.0225,83.77
3296,4FGL J2114.3+5023 ,318.5896,50.3993,0.0633,0.0549,19.36
3297,4FGL J2114.7+3130 ,318.6913,31.5038,0.0517,0.0482,43.13
3298,4FGL J2114.8+2026 ,318.7173,20.4418,0.0519,0.0503,-33.22
3299,4FGL J2114.9-3326 ,318.7303,-33.4353,0.0458,0.0446,5.08
3300,4FGL J2115.1+5449 ,318.7845,54.8206,0.0492,0.0424,52.17
3301,4FGL J2115.2+1218 ,318.8169,12.3027,0.0338,0.0308,16.14
3302,4FGL J2115.4+2932 ,318.8737,29.5456,0.0222,0.0209,-70.56
3303,4FGL J2115.6-4938 ,318.9046,-49.6381,0.0494,0.0431,-72.08
3304,4FGL J2115.8+6753 ,318.9543,67.8851,0.0662,0.0589,-52.1
3305,4FGL J2115.9-0113 ,318.9959,-1.2306,0.0833,0.0593,35.86
3306,4FGL J2116.2+3701 ,319.0594,37.0257,0.0772,0.0629,43.44
3307,4FGL J2116.2+3339 ,319.0605,33.6567,0.0125,0.0118,-66.16
3308,4FGL J2117.0+1344 ,319.2575,13.7449,0.0745,0.0652,-62.56
3309,4FGL J2117.1-5307 ,319.2768,-53.1258,0.0426,0.0412,-9.21
3310,4FGL J2117.8-3243 ,319.4746,-32.7237,0.0442,0.0411,77.0
3311,4FGL J2117.9+3729 ,319.4922,37.4842,0.0543,0.049,12.18
3312,4FGL J2118.2+5752 ,319.5508,57.8703,0.0596,0.0469,-74.72
3313,4FGL J2118.3+4055 ,319.5888,40.9235,0.0642,0.0415,3.06
3314,4FGL J2119.4+4652c,319.8665,46.8708,0.0636,0.0571,-78.12
3315,4FGL J2119.6-1105 ,319.9241,-11.091,0.0644,0.0528,23.28
3316,4FGL J2120.5-0138 ,320.1288,-1.634,0.0743,0.0655,85.67
3317,4FGL J2120.6-1254 ,320.1536,-12.9097,0.0644,0.0486,-85.88
3318,4FGL J2121.0+1901 ,320.2598,19.0324,0.019,0.0183,85.97
3319,4FGL J2121.8-3412 ,320.4742,-34.2033,0.0804,0.0632,-6.58
3320,4FGL J2122.3+7653 ,320.5892,76.8887,0.0683,0.0521,29.9
3321,4FGL J2123.5-8315 ,320.886,-83.2632,0.058,0.0491,21.16
3322,4FGL J2123.6+0535 ,320.9206,5.592,0.0428,0.0416,-77.38
3323,4FGL J2124.7-3358 ,321.1919,-33.9786,0.0138,0.0135,-76.88
3324,4FGL J2126.3-4605 ,321.5948,-46.0978,0.0383,0.0342,35.13
3325,4FGL J2127.6-5959 ,321.9209,-59.9876,0.0801,0.0573,9.3
3326,4FGL J2127.7+3612 ,321.9311,36.2125,0.0203,0.0197,25.1
3327,4FGL J2129.8-0428 ,322.4649,-4.4815,0.0361,0.0341,-48.5
3328,4FGL J2130.8-6623 ,322.7033,-66.3874,0.0434,0.0395,-26.56
3329,4FGL J2131.0-2746 ,322.753,-27.7727,0.0218,0.0212,76.59
3330,4FGL J2131.5-0916 ,322.8911,-9.2684,0.0316,0.0285,23.31
3331,4FGL J2131.6-3714 ,322.9099,-37.2404,0.0502,0.043,19.17
3332,4FGL J2131.7-2515 ,322.938,-25.2606,0.0435,0.0361,68.16
3333,4FGL J2132.0-5418 ,323.023,-54.3125,0.0746,0.0593,76.18
3334,4FGL J2133.1+2529c,323.2923,25.4933,0.0513,0.05,-35.52
3335,4FGL J2133.1-6432 ,323.2951,-64.5383,0.044,0.0381,-35.94
3336,4FGL J2133.9+6646 ,323.4793,66.7776,0.0242,0.022,18.57
3337,4FGL J2134.2-0154 ,323.5699,-1.9042,0.0284,0.0278,-48.97
3338,4FGL J2134.3-6511 ,323.5912,-65.1859,0.0709,0.0611,-74.51
3339,4FGL J2134.5-2130 ,323.6414,-21.5029,0.0242,0.0236,-6.41
3340,4FGL J2135.3-5006 ,323.8362,-50.1015,0.032,0.0303,59.93
3341,4FGL J2136.2-0642 ,324.0709,-6.7163,0.069,0.06,-72.17
3342,4FGL J2137.4-3209 ,324.3641,-32.1552,0.0538,0.05,-70.74
3343,4FGL J2138.3+3556 ,324.5854,35.9439,0.0794,0.0757,49.42
3344,4FGL J2138.8-2055 ,324.7068,-20.9246,0.0355,0.0344,41.45
3345,4FGL J2139.4-4235 ,324.8546,-42.5895,0.0126,0.0123,34.1
3346,4FGL J2140.0+4716 ,325.0009,47.2686,0.0291,0.0275,39.73
3347,4FGL J2141.7-6410 ,325.4305,-64.1792,0.017,0.0167,15.64
3348,4FGL J2142.1+4501 ,325.5291,45.0182,0.0575,0.0499,60.46
3349,4FGL J2142.4+3659 ,325.602,36.9856,0.05,0.0423,-22.24
3350,4FGL J2142.5-2029 ,325.6425,-20.4965,0.0514,0.0475,70.38
3351,4FGL J2142.7-0437 ,325.6934,-4.6241,0.0646,0.0583,-19.36
3352,4FGL J2142.8+1958 ,325.7011,19.982,0.0434,0.0399,-10.73
3353,4FGL J2143.1-3929 ,325.7931,-39.4882,0.0361,0.0307,34.23
3354,4FGL J2143.4+6608c,325.8546,66.1368,0.0502,0.0459,-14.53
3355,4FGL J2143.5+1743 ,325.8942,17.7306,0.0157,0.0152,15.83
3356,4FGL J2143.9+3337 ,325.9975,33.628,0.0619,0.0594,-53.55
3357,4FGL J2144.2+3132 ,326.0646,31.5457,0.0262,0.0249,-41.61
3358,4FGL J2144.2+7709c,326.0736,77.1549,0.0724,0.054,84.19
3359,4FGL J2144.8-1817 ,326.2132,-18.2988,0.0812,0.0607,-45.08
3360,4FGL J2145.0-3356 ,326.2533,-33.9439,0.0285,0.0253,26.85
3361,4FGL J2145.5+1006 ,326.38,10.1159,0.054,0.0461,67.49
3362,4FGL J2145.7+0718 ,326.4447,7.31,0.0484,0.043,-49.71
3363,4FGL J2146.5-1344 ,326.6449,-13.7347,0.0175,0.0163,22.63
3364,4FGL J2147.1+0931 ,326.7829,9.5181,0.0293,0.0284,-12.07
3365,4FGL J2147.3-7536 ,326.8268,-75.6024,0.0133,0.013,66.49
3366,4FGL J2147.4-3854 ,326.8501,-38.9161,0.0722,0.0645,-27.25
3367,4FGL J2148.0-0733 ,327.0197,-7.5612,0.0419,0.0359,84.79
3368,4FGL J2148.9-0121 ,327.2346,-1.3574,0.0755,0.0682,-60.94
3369,4FGL J2149.6+0323 ,327.4236,3.3959,0.0404,0.0366,-53.51
3370,4FGL J2149.7+1917 ,327.4441,19.2859,0.0723,0.0622,-3.28
3371,4FGL J2150.1-1410 ,327.5389,-14.1783,0.0435,0.0307,-38.96
3372,4FGL J2150.7-1750 ,327.6935,-17.8339,0.0831,0.0752,5.77
3373,4FGL J2150.7-2810 ,327.6984,-28.1728,0.0619,0.0525,-56.46
3374,4FGL J2151.2-4034 ,327.8192,-40.5707,0.0818,0.0685,25.68
3375,4FGL J2151.4+4156 ,327.8604,41.9409,0.0324,0.0305,-81.24
3376,4FGL J2151.8-3027 ,327.9655,-30.46,0.0339,0.032,-89.48
3377,4FGL J2153.1-0041 ,328.2823,-0.6927,0.0372,0.0328,77.8
3378,4FGL J2153.8-1137 ,328.4609,-11.6306,0.0497,0.0417,-87.36
3379,4FGL J2156.0+1818 ,329.013,18.309,0.032,0.0265,-77.49
3380,4FGL J2156.3-0036 ,329.0797,-0.6039,0.0506,0.0376,-81.02
3381,4FGL J2156.9-0854 ,329.2334,-8.9052,0.0547,0.0479,66.97
3382,4FGL J2157.5+3127 ,329.3862,31.4552,0.0176,0.0171,34.39
3383,4FGL J2158.1-1501 ,329.5275,-15.0237,0.0313,0.0291,85.77
3384,4FGL J2158.8-3013 ,329.7141,-30.2251,0.0079,0.0079,-22.82
3385,4FGL J2159.1-2840 ,329.7854,-28.6826,0.0332,0.0299,-80.87
3386,4FGL J2159.6-4620 ,329.9124,-46.3338,0.0308,0.0295,-88.69
3387,4FGL J2200.1+2138 ,330.0307,21.6382,0.0472,0.0363,-64.96
3388,4FGL J2200.7-2414 ,330.1815,-24.2421,0.053,0.0501,-77.62
3389,4FGL J2201.0-6928 ,330.257,-69.4739,0.0521,0.0446,-83.9
3390,4FGL J2201.5-8339 ,330.3787,-83.6631,0.0273,0.0257,-20.3
3391,4FGL J2201.8+5048 ,330.4532,50.8053,0.0261,0.0254,-35.19
3392,4FGL J2201.9-1706 ,330.4866,-17.1065,0.0375,0.034,67.72
3393,4FGL J2202.7+4216 ,330.6946,42.2821,0.0087,0.0086,-30.16
3394,4FGL J2202.7-5637 ,330.6995,-56.6318,0.0558,0.0489,-23.43
3395,4FGL J2203.4+1725 ,330.8721,17.4318,0.0167,0.0165,43.53
3396,4FGL J2204.3+0438 ,331.0832,4.6401,0.0805,0.0653,-68.6
3397,4FGL J2204.5+3634 ,331.1421,36.5688,0.0813,0.0791,-49.98
3398,4FGL J2206.8-0032 ,331.7087,-0.5461,0.0368,0.0337,78.94
3399,4FGL J2207.0+3607 ,331.7735,36.1241,0.072,0.0512,-71.48
3400,4FGL J2207.1+4316 ,331.7878,43.2677,0.0316,0.0289,-37.69
3401,4FGL J2207.1+2222 ,331.7912,22.3742,0.0507,0.0417,87.39
3402,4FGL J2207.5-5346 ,331.8922,-53.7719,0.0461,0.0379,89.38
3403,4FGL J2208.1-4507 ,332.0443,-45.1261,0.0615,0.0564,-9.36
3404,4FGL J2208.2+0350 ,332.0597,3.8348,0.0753,0.06,-37.65
3405,4FGL J2209.4+4329 ,332.351,43.4858,0.0486,0.0455,59.19
3406,4FGL J2209.7-0451 ,332.4382,-4.8597,0.041,0.0389,2.27
3407,4FGL J2210.8+3203 ,332.7238,32.0533,0.0756,0.0639,-71.28
3408,4FGL J2211.0-0003 ,332.7625,-0.0635,0.0364,0.0337,-40.22
3409,4FGL J2211.4-7040 ,332.8558,-70.6795,0.0535,0.0488,35.85
3410,4FGL J2212.0+2356 ,333.0191,23.9334,0.0273,0.0256,73.17
3411,4FGL J2212.4+0708 ,333.1083,7.1428,0.0497,0.0491,9.86
3412,4FGL J2212.6+2800 ,333.1688,28.0085,0.0322,0.0297,-5.87
3413,4FGL J2212.8+0647 ,333.2143,6.7864,0.0544,0.0501,-24.37
3414,4FGL J2212.9-2526 ,333.2261,-25.4335,0.0631,0.0598,-37.98
3415,4FGL J2213.5-4754 ,333.3871,-47.9058,0.0418,0.0384,-1.31
3416,4FGL J2214.6+3000 ,333.6695,30.0061,0.0149,0.0147,-6.55
3417,4FGL J2215.6+5135 ,333.9018,51.5876,0.0252,0.0244,86.66
3418,4FGL J2216.9+2421 ,334.238,24.3575,0.0372,0.0333,7.73
3419,4FGL J2217.5+6346 ,334.394,63.776,0.0243,0.0239,21.13
3420,4FGL J2218.5+6822 ,334.6323,68.3737,0.0744,0.0607,-82.3
3421,4FGL J2218.8+4736 ,334.7239,47.6008,0.0642,0.0553,-12.47
3422,4FGL J2219.2+1806 ,334.8127,18.1026,0.0235,0.0232,-41.02
3423,4FGL J2219.4+3229 ,334.8517,32.4908,0.0615,0.0557,73.71
3424,4FGL J2219.5+4653 ,334.8782,46.8908,0.0628,0.055,20.26
3425,4FGL J2219.7-6837 ,334.9469,-68.6173,0.0405,0.038,89.42
3426,4FGL J2220.5+2813 ,335.1419,28.2322,0.042,0.0394,78.37
3427,4FGL J2220.8+6319 ,335.2239,63.3185,0.0741,0.0603,-71.76
3428,4FGL J2221.5-5225 ,335.3909,-52.4307,0.0216,0.0214,-85.82
3429,4FGL J2222.1-3907 ,335.54,-39.1317,0.0621,0.0542,-74.87
3430,4FGL J2222.9+1507 ,335.7305,15.1258,0.0742,0.0684,72.34
3431,4FGL J2223.3+0102 ,335.8476,1.0476,0.0697,0.0534,52.89
3432,4FGL J2224.5+0353 ,336.1251,3.8936,0.0501,0.0449,-81.95
3433,4FGL J2225.7-0457 ,336.4321,-4.9537,0.0365,0.0337,-19.73
3434,4FGL J2225.8-0804 ,336.4707,-8.0791,0.0608,0.0548,19.3
3435,4FGL J2226.5+6901c,336.6294,69.0208,0.0391,0.0359,-7.41
3436,4FGL J2226.6+0210 ,336.665,2.168,0.0554,0.0525,36.79
3437,4FGL J2227.9+0036 ,336.9843,0.6166,0.035,0.0322,76.57
3438,4FGL J2228.0-4155 ,337.0038,-41.9324,0.0456,0.0427,47.1
3439,4FGL J2228.6-1636 ,337.1659,-16.6073,0.0457,0.0427,71.03
3440,4FGL J2229.0+6114 ,337.2737,61.2364,0.0098,0.0097,-13.75
3441,4FGL J2229.1+2254 ,337.298,22.9078,0.0664,0.0569,-23.47
3442,4FGL J2229.2+6421c,337.3062,64.3657,0.0764,0.0634,-6.06
3443,4FGL J2229.7-0832 ,337.4258,-8.5447,0.0212,0.0205,-32.3
3444,4FGL J2230.9-7815 ,337.7282,-78.2594,0.0445,0.0415,46.31
3445,4FGL J2231.0-4416 ,337.758,-44.2791,0.0712,0.0686,-14.19
3446,4FGL J2232.6+1143 ,338.1525,11.7306,0.0097,0.0097,-26.47
3447,4FGL J2232.6-2023 ,338.1725,-20.3909,0.0498,0.0438,-1.99
3448,4FGL J2232.8+1334 ,338.2245,13.5764,0.0658,0.058,25.6
3449,4FGL J2233.9-1229 ,338.4992,-12.488,0.0713,0.058,55.26
3450,4FGL J2234.1-2656 ,338.5425,-26.9375,0.0291,0.028,-39.6
3451,4FGL J2234.2-4156 ,338.5676,-41.9411,0.044,0.0416,-61.32
3452,4FGL J2234.7+0943 ,338.6906,9.732,0.0285,0.0279,-3.39
3453,4FGL J2235.3-4836 ,338.8409,-48.6015,0.0359,0.0347,44.97
3454,4FGL J2235.8-3627 ,338.9708,-36.4605,0.0342,0.0325,-5.97
3455,4FGL J2236.2-1706 ,339.0648,-17.1066,0.0383,0.0338,59.67
3456,4FGL J2236.3+2828 ,339.0962,28.4832,0.0164,0.0159,-13.54
3457,4FGL J2236.5-1433 ,339.1444,-14.5557,0.0121,0.0118,-76.01
3458,4FGL J2236.6+3706 ,339.1608,37.1028,0.0573,0.0461,37.9
3459,4FGL J2236.9+1839 ,339.2484,18.6663,0.0548,0.0509,74.1
3460,4FGL J2237.0-3921 ,339.2686,-39.357,0.0399,0.0377,4.32
3461,4FGL J2237.2-6726 ,339.3043,-67.4368,0.0719,0.0637,-61.83
3462,4FGL J2238.5+5903 ,339.6277,59.0563,0.0178,0.0174,-45.2
3463,4FGL J2240.3-5241 ,340.0858,-52.6862,0.025,0.0238,86.78
3464,4FGL J2240.3-1246 ,340.087,-12.7769,0.0572,0.0502,54.66
3465,4FGL J2240.6+5833 ,340.1669,58.5519,0.0601,0.0519,-33.51
3466,4FGL J2240.7-4746 ,340.1865,-47.7736,0.0333,0.0325,-5.9
3467,4FGL J2241.1-4122 ,340.2789,-41.3771,0.0557,0.0467,75.78
3468,4FGL J2241.2+4120 ,340.3087,41.3396,0.0378,0.0328,-18.03
3469,4FGL J2241.3+2943 ,340.3419,29.7212,0.0387,0.0309,-72.33
3470,4FGL J2241.4-8327 ,340.3568,-83.4612,0.0552,0.0494,13.76
3471,4FGL J2241.7-5236 ,340.438,-52.6084,0.0156,0.0154,62.41
3472,4FGL J2243.4-2544 ,340.8654,-25.7363,0.0222,0.0205,80.56
3473,4FGL J2243.7-1231 ,340.9271,-12.5265,0.0365,0.0296,-17.63
3474,4FGL J2243.9+2021 ,340.9895,20.3565,0.0121,0.0118,72.66
3475,4FGL J2244.2+4057 ,341.0614,40.9597,0.012,0.0117,81.95
3476,4FGL J2244.6+2502 ,341.1651,25.0395,0.0589,0.0496,54.28
3477,4FGL J2245.5-1734 ,341.3833,-17.5725,0.0665,0.0556,-68.62
3478,4FGL J2245.8-4148 ,341.4597,-41.8032,0.0692,0.0632,-74.43
3479,4FGL J2245.9+1544 ,341.4913,15.7479,0.0344,0.032,-71.61
3480,4FGL J2246.7-5207 ,341.6825,-52.126,0.0379,0.0326,68.9
3481,4FGL J2247.4-0001 ,341.867,-0.0263,0.0327,0.0304,57.95
3482,4FGL J2247.8+4413 ,341.974,44.2257,0.025,0.0224,4.25
3483,4FGL J2249.4-1300 ,342.3564,-13.0006,0.0576,0.052,-45.47
3484,4FGL J2249.7-5944 ,342.4293,-59.7443,0.0434,0.0411,10.22
3485,4FGL J2250.0-1250 ,342.5049,-12.8485,0.0136,0.0134,89.19
3486,4FGL J2250.0+3825 ,342.5142,38.4247,0.0191,0.017,-71.2
3487,4FGL J2250.4-4206 ,342.6062,-42.1095,0.032,0.0276,-84.61
3488,4FGL J2250.4+1748 ,342.6181,17.8134,0.0615,0.0544,-86.74
3489,4FGL J2250.5+3305 ,342.6404,33.0989,0.0696,0.0683,51.78
3490,4FGL J2250.7-2806 ,342.6903,-28.1114,0.0178,0.017,-74.67
3491,4FGL J2251.2+5550 ,342.8039,55.8431,0.0766,0.0667,60.91
3492,4FGL J2251.5-4928 ,342.8789,-49.4691,0.0224,0.0213,75.87
3493,4FGL J2251.7-3208 ,342.9436,-32.1396,0.0456,0.0377,-38.58
3494,4FGL J2252.0+4031 ,343.0098,40.5232,0.0225,0.021,89.64
3495,4FGL J2252.6+1245 ,343.1676,12.7543,0.0778,0.0638,-44.81
3496,4FGL J2253.7+1405 ,343.4483,14.091,0.0531,0.051,-39.57
3497,4FGL J2253.9+1609 ,343.4963,16.1506,0.0074,0.0074,-53.83
3498,4FGL J2254.8-2725 ,343.718,-27.4171,0.0387,0.0363,65.19
3499,4FGL J2255.2+2411 ,343.8175,24.1853,0.0258,0.0234,38.6
3500,4FGL J2256.4-7119 ,344.1088,-71.3227,0.0653,0.0611,-72.88
3501,4FGL J2256.6-2011 ,344.1728,-20.1986,0.0294,0.0269,69.56
3502,4FGL J2256.7+1307 ,344.1777,13.1207,0.0813,0.0594,81.35
3503,4FGL J2256.8-1024 ,344.2162,-10.4076,0.0397,0.0349,-50.01
3504,4FGL J2258.1-2759 ,344.5288,-27.9843,0.0225,0.0215,-46.87
3505,4FGL J2258.3-3643 ,344.5757,-36.7277,0.0458,0.0427,67.86
3506,4FGL J2258.4-5524 ,344.6031,-55.4104,0.0506,0.0454,-83.17
3507,4FGL J2258.5-8247 ,344.6389,-82.7844,0.039,0.0341,-18.24
3508,4FGL J2259.7-3549 ,344.9296,-35.8199,0.0611,0.0559,-52.77
3509,4FGL J2259.8-1552 ,344.9526,-15.8809,0.0531,0.0446,64.52
3510,4FGL J2300.1+4053 ,345.0338,40.8983,0.0587,0.0413,-54.16
3511,4FGL J2300.3+3136 ,345.0879,31.6121,0.0221,0.0203,85.19
3512,4FGL J2300.7-2645 ,345.1823,-26.7502,0.079,0.075,-9.55
3513,4FGL J2300.8-0736 ,345.2084,-7.614,0.0434,0.0419,81.03
3514,4FGL J2300.9+7108 ,345.2468,71.1423,0.0652,0.0627,54.6
3515,4FGL J2301.0-0158 ,345.2627,-1.9758,0.0586,0.0493,-79.57
3516,4FGL J2302.7+4443 ,345.6918,44.7182,0.0129,0.0128,-28.83
